sep=;
Date;Highprice;Lowprice;Closingprice;Averageprice;Totalvolume;Turnover;
2016-12-22;533.29;531.09;532.10;;1;;
2016-12-21;537.06;532.66;533.99;;1;;
2016-12-20;539.65;536.14;536.61;;1;;
2016-12-19;540.15;537.88;538.24;;1;;
2016-12-16;540.65;538.01;538.93;;1;;
2016-12-15;539.55;533.40;539.52;;1;;
2016-12-14;537.93;535.29;535.96;;1;;
2016-12-13;538.53;533.36;538.31;;1;;
2016-12-12;534.80;531.73;533.82;;1;;
2016-12-09;535.34;527.43;534.28;;1;;
2016-12-08;528.66;524.16;528.66;;1;;
2016-12-07;523.85;521.17;523.76;;1;;
2016-12-06;520.80;517.32;520.80;;1;;
2016-12-05;519.99;513.01;518.39;;1;;
2016-12-02;515.69;512.30;514.43;;1;;
2016-12-01;518.83;516.00;517.26;;1;;
2016-11-30;519.63;515.90;519.10;;1;;
2016-11-29;518.29;513.93;515.18;;1;;
2016-11-28;520.15;515.68;516.42;;1;;
2016-11-25;521.23;517.54;521.23;;1;;
2016-11-24;519.97;517.81;519.24;;1;;
2016-11-23;520.46;516.97;518.39;;1;;
2016-11-22;520.19;516.74;518.84;;1;;
2016-11-21;518.38;513.58;517.10;;1;;
2016-11-18;517.25;513.88;516.84;;1;;
2016-11-17;514.36;508.81;514.25;;1;;
2016-11-16;513.80;508.74;509.86;;1;;
2016-11-15;511.51;505.95;511.35;;1;;
2016-11-14;513.09;503.60;504.44;;1;;
2016-11-11;513.87;506.46;506.67;;1;;
2016-11-10;517.43;509.51;510.88;;1;;
2016-11-09;510.45;489.12;510.32;;1;;
2016-11-08;506.83;503.19;506.38;;1;;
2016-11-07;505.21;500.56;504.65;;1;;
2016-11-04;500.47;496.34;496.66;;1;;
2016-11-03;504.53;500.46;502.02;;1;;
2016-11-02;504.79;501.03;501.32;;1;;
2016-11-01;514.44;506.15;506.16;;1;;
2016-10-31;515.59;511.16;511.88;;1;;
2016-10-28;517.19;512.09;516.78;;1;;
2016-10-27;518.49;514.15;516.43;;1;;
2016-10-26;519.19;513.21;516.69;;1;;
2016-10-25;520.53;517.07;517.32;;1;;
2016-10-24;524.29;518.86;519.54;;1;;
2016-10-21;523.54;520.08;521.81;;1;;
2016-10-20;522.85;518.00;522.29;;1;;
2016-10-19;520.76;517.16;519.31;;1;;
2016-10-18;519.88;516.03;519.51;;1;;
2016-10-17;515.70;512.43;512.79;;1;;
2016-10-14;516.38;513.05;516.11;;1;;
2016-10-13;513.70;509.07;510.50;;1;;
2016-10-12;519.41;514.57;514.59;;1;;
2016-10-11;522.78;518.91;519.08;;1;;
2016-10-10;522.97;517.29;522.97;;1;;
2016-10-07;520.22;516.63;518.21;;1;;
2016-10-06;523.29;519.76;520.96;;1;;
2016-10-05;521.81;519.42;521.13;;1;;
2016-10-04;522.67;519.48;522.62;;1;;
2016-10-03;521.23;517.89;519.26;;1;;
2016-09-30;517.83;507.97;517.83;;1;;
2016-09-29;518.81;515.64;516.29;;1;;
2016-09-28;516.92;513.33;514.01;;1;;
2016-09-27;514.20;506.95;512.28;;1;;
2016-09-26;515.57;510.28;511.14;;1;;
2016-09-23;519.20;515.53;517.12;;1;;
2016-09-22;520.05;514.81;519.70;;1;;
2016-09-21;515.64;511.19;511.87;;1;;
2016-09-20;512.82;510.44;510.86;;1;;
2016-09-19;511.97;508.65;511.47;;1;;
2016-09-16;508.60;505.80;506.29;;1;;
2016-09-15;508.97;504.42;508.89;;1;;
2016-09-14;508.32;505.35;506.22;;1;;
2016-09-13;511.78;506.03;506.03;;1;;
2016-09-12;508.30;502.36;508.25;;1;;
2016-09-09;517.09;511.45;512.00;;1;;
2016-09-08;518.40;514.47;516.86;;1;;
2016-09-07;517.97;515.90;517.75;;1;;
2016-09-06;517.66;515.06;515.31;;1;;
2016-09-05;516.52;515.31;516.33;;1;;
2016-09-02;514.42;508.87;514.42;;1;;
2016-09-01;512.17;508.18;508.27;;1;;
2016-08-31;512.31;508.66;508.66;;1;;
2016-08-30;511.54;508.59;509.74;;1;;
2016-08-29;507.72;503.50;507.72;;1;;
2016-08-26;507.81;502.14;507.22;;1;;
2016-08-25;505.57;503.05;504.20;;1;;
2016-08-24;508.20;502.06;506.45;;1;;
2016-08-23;504.83;501.25;504.29;;1;;
2016-08-22;502.56;497.90;499.21;;1;;
2016-08-19;503.49;497.79;499.65;;1;;
2016-08-18;502.94;500.77;502.57;;1;;
2016-08-17;504.95;498.13;498.47;;1;;
2016-08-16;506.88;503.55;503.55;;1;;
2016-08-15;509.42;506.29;508.50;;1;;
2016-08-12;507.38;505.17;505.97;;1;;
2016-08-11;506.72;502.13;506.72;;1;;
2016-08-10;504.27;502.99;503.58;;1;;
2016-08-09;505.19;496.32;505.19;;1;;
2016-08-08;497.75;495.87;496.91;;1;;
2016-08-05;495.56;490.74;494.98;;1;;
2016-08-04;490.15;486.65;490.15;;1;;
2016-08-03;488.74;483.91;485.25;;1;;
2016-08-02;494.61;487.46;488.02;;1;;
2016-08-01;499.43;493.02;494.47;;1;;
2016-07-29;497.24;494.82;496.47;;1;;
2016-07-28;498.34;494.64;494.88;;1;;
2016-07-27;498.20;496.07;496.44;;1;;
2016-07-26;496.11;492.17;494.30;;1;;
2016-07-25;497.70;493.24;495.02;;1;;
2016-07-22;493.14;490.37;491.57;;1;;
2016-07-21;496.01;490.76;493.10;;1;;
2016-07-20;495.08;491.37;495.08;;1;;
2016-07-19;491.24;486.76;490.14;;1;;
2016-07-18;491.42;486.62;488.76;;1;;
2016-07-15;490.08;486.30;488.98;;1;;
2016-07-14;488.18;485.12;487.00;;1;;
2016-07-13;486.18;482.48;484.49;;1;;
2016-07-12;484.65;480.93;483.21;;1;;
2016-07-11;481.93;475.70;481.58;;1;;
2016-07-08;473.16;464.97;473.16;;1;;
2016-07-07;468.49;462.04;465.96;;1;;
2016-07-06;465.08;457.08;459.48;;1;;
2016-07-05;472.28;465.02;465.77;;1;;
2016-07-04;478.94;472.52;472.87;;1;;
2016-07-01;477.43;472.43;477.09;;1;;
2016-06-30;471.10;463.66;470.87;;1;;
2016-06-29;465.73;456.66;465.73;;1;;
2016-06-28;458.16;453.08;454.95;;1;;
2016-06-27;459.27;443.66;445.00;;1;;
2016-06-23;483.72;477.87;482.41;;1;;
2016-06-22;480.19;475.04;479.29;;1;;
2016-06-21;477.03;471.90;476.54;;1;;
2016-06-20;474.35;468.74;474.33;;1;;
2016-06-17;460.86;456.32;460.68;;1;;
2016-06-16;458.13;451.99;454.01;;1;;
2016-06-15;463.59;457.87;462.80;;1;;
2016-06-14;459.82;453.77;455.33;;1;;
2016-06-13;470.04;461.66;462.85;;1;;
2016-06-10;480.30;470.40;470.99;;1;;
2016-06-09;486.17;480.73;481.30;;1;;
2016-06-08;487.12;485.09;486.16;;1;;
2016-06-07;487.30;484.40;487.30;;1;;
2016-06-03;487.68;478.50;480.68;;1;;
2016-06-02;485.57;483.15;485.01;;1;;
2016-06-01;487.53;482.87;484.15;;1;;
2016-05-31;491.01;488.32;488.45;;1;;
2016-05-30;490.61;488.32;490.11;;1;;
2016-05-27;489.92;486.84;489.19;;1;;
2016-05-26;488.49;485.05;488.49;;1;;
2016-05-25;486.73;484.64;485.84;;1;;
2016-05-24;483.17;474.83;482.89;;1;;
2016-05-23;479.12;475.30;478.25;;1;;
2016-05-20;478.09;474.04;478.09;;1;;
2016-05-19;475.47;471.44;471.44;;1;;
2016-05-18;477.13;471.91;477.13;;1;;
2016-05-17;479.40;473.73;475.02;;1;;
2016-05-16;475.81;469.29;475.76;;1;;
2016-05-13;472.68;466.30;472.42;;1;;
2016-05-12;473.86;468.00;468.19;;1;;
2016-05-11;475.50;470.70;472.07;;1;;
2016-05-10;477.24;473.07;474.02;;1;;
2016-05-09;475.63;469.59;473.27;;1;;
2016-05-06;469.31;465.24;467.71;;1;;
2016-05-04;473.35;469.11;469.52;;1;;
2016-05-03;478.50;470.94;473.68;;1;;
2016-05-02;481.75;477.77;478.50;;1;;
2016-04-29;486.13;479.51;480.50;;1;;
2016-04-28;489.77;482.28;489.44;;1;;
2016-04-27;491.54;487.55;489.36;;1;;
2016-04-26;492.08;488.40;489.46;;1;;
2016-04-25;491.62;487.24;488.70;;1;;
2016-04-22;493.90;489.36;490.10;;1;;
2016-04-21;498.59;492.68;494.98;;1;;
2016-04-20;497.89;494.16;497.89;;1;;
2016-04-19;496.51;488.77;495.75;;1;;
2016-04-18;487.90;481.32;486.67;;1;;
2016-04-15;488.04;486.18;486.49;;1;;
2016-04-14;491.37;486.90;487.63;;1;;
2016-04-13;490.70;486.44;490.12;;1;;
2016-04-12;483.53;479.18;482.92;;1;;
2016-04-11;485.52;479.32;483.76;;1;;
2016-04-08;482.60;474.67;482.60;;1;;
2016-04-07;477.92;472.41;472.48;;1;;
2016-04-06;478.64;471.56;478.64;;1;;
2016-04-05;478.32;471.08;473.79;;1;;
2016-04-04;484.39;479.26;481.71;;1;;
2016-04-01;481.76;476.52;481.33;;1;;
2016-03-31;484.25;481.98;483.41;;1;;
2016-03-30;487.88;479.69;485.96;;1;;
2016-03-29;479.17;473.80;476.42;;1;;
2016-03-24;479.35;475.89;475.89;;1;;
2016-03-23;484.91;479.97;481.45;;1;;
2016-03-22;483.88;475.42;483.88;;1;;
2016-03-21;485.65;481.13;482.31;;1;;
2016-03-18;485.20;479.89;485.20;;1;;
2016-03-17;488.04;476.19;484.36;;1;;
2016-03-16;490.17;483.54;485.22;;1;;
2016-03-15;490.30;487.24;487.46;;1;;
2016-03-14;494.41;489.76;492.47;;1;;
2016-03-11;490.38;485.76;490.21;;1;;
2016-03-10;492.19;480.23;480.23;;1;;
2016-03-09;485.40;480.65;484.22;;1;;
2016-03-08;484.78;480.65;481.88;;1;;
2016-03-07;487.31;482.73;485.08;;1;;
2016-03-04;488.76;482.74;487.00;;1;;
2016-03-03;483.76;481.04;482.06;;1;;
2016-03-02;488.12;478.50;481.49;;1;;
2016-03-01;484.66;474.82;484.61;;1;;
2016-02-29;478.93;470.24;478.52;;1;;
2016-02-26;479.44;475.19;477.08;;1;;
2016-02-25;474.06;467.51;474.06;;1;;
2016-02-24;476.11;463.24;464.28;;1;;
2016-02-23;480.85;475.24;475.24;;1;;
2016-02-22;481.19;476.19;481.08;;1;;
2016-02-19;476.07;470.05;471.83;;1;;
2016-02-18;477.83;471.85;474.12;;1;;
2016-02-17;474.77;462.51;474.77;;1;;
2016-02-16;466.64;458.23;459.80;;1;;
2016-02-15;462.14;456.03;462.14;;1;;
2016-02-12;446.88;438.58;446.88;;1;;
2016-02-11;444.27;435.21;435.21;;1;;
2016-02-10;449.92;439.27;447.49;;1;;
2016-02-09;443.46;432.78;438.90;;1;;
2016-02-08;463.20;440.29;440.45;;1;;
2016-02-05;466.12;459.54;460.22;;1;;
2016-02-04;461.82;453.21;461.55;;1;;
2016-02-03;462.54;451.25;454.51;;1;;
2016-02-02;465.91;457.59;459.21;;1;;
2016-02-01;472.24;464.22;466.52;;1;;
2016-01-29;469.62;463.74;469.40;;1;;
2016-01-28;472.09;461.48;462.84;;1;;
2016-01-27;474.21;467.75;471.05;;1;;
2016-01-26;473.94;460.42;473.87;;1;;
2016-01-25;471.58;465.18;467.82;;1;;
2016-01-22;470.08;461.86;469.16;;1;;
2016-01-21;455.42;444.97;453.48;;1;;
2016-01-20;452.96;446.70;446.99;;1;;
2016-01-19;463.50;459.09;460.90;;1;;
2016-01-18;458.63;451.38;452.65;;1;;
2016-01-15;468.21;450.49;453.37;;1;;
2016-01-14;470.19;461.52;465.62;;1;;
2016-01-13;480.37;473.06;474.23;;1;;
2016-01-12;477.27;470.37;472.42;;1;;
2016-01-11;475.40;468.89;470.83;;1;;
2016-01-08;482.15;471.97;471.97;;1;;
2016-01-07;478.40;465.37;475.51;;1;;
2016-01-05;493.90;485.60;486.55;;1;;
2016-01-04;497.61;488.18;489.17;;1;;
2015-12-30;506.43;502.72;505.13;;1;;
2015-12-29;505.70;502.08;505.70;;1;;
2015-12-28;504.18;498.40;499.70;;1;;
2015-12-23;502.81;496.96;502.81;;1;;
2015-12-22;496.98;491.38;492.81;;1;;
2015-12-21;501.62;494.34;494.34;;1;;
2015-12-18;498.25;492.95;495.47;;1;;
2015-12-17;506.26;499.11;500.12;;1;;
2015-12-16;499.53;493.16;495.85;;1;;
2015-12-15;494.93;485.47;494.86;;1;;
2015-12-14;492.95;483.26;483.56;;1;;
2015-12-11;498.38;487.46;488.18;;1;;
2015-12-10;501.66;497.09;498.89;;1;;
2015-12-09;507.02;497.35;501.49;;1;;
2015-12-08;516.60;503.72;505.29;;1;;
2015-12-07;520.69;516.09;517.38;;1;;
2015-12-04;518.15;510.43;514.02;;1;;
2015-12-03;530.82;519.17;519.17;;1;;
2015-12-02;529.77;525.38;528.37;;1;;
2015-12-01;529.93;525.33;526.22;;1;;
2015-11-30;527.87;519.36;526.60;;1;;
2015-11-27;522.03;516.60;520.96;;1;;
2015-11-26;520.68;515.50;520.24;;1;;
2015-11-25;516.78;511.10;516.38;;1;;
2015-11-24;518.44;509.87;510.78;;1;;
2015-11-23;520.31;516.89;519.46;;1;;
2015-11-20;520.79;515.32;520.25;;1;;
2015-11-19;522.12;516.26;517.61;;1;;
2015-11-18;517.36;514.42;517.06;;1;;
2015-11-17;516.73;510.55;516.73;;1;;
2015-11-16;508.22;499.90;506.67;;1;;
2015-11-13;507.89;503.09;504.75;;1;;
2015-11-12;516.06;508.86;508.94;;1;;
2015-11-11;517.55;513.07;515.59;;1;;
2015-11-10;517.16;508.26;511.46;;1;;
2015-11-09;522.68;515.56;515.56;;1;;
2015-11-06;521.90;516.31;519.26;;1;;
2015-11-05;520.54;517.23;517.80;;1;;
2015-11-04;520.14;514.45;518.88;;1;;
2015-11-03;512.69;508.98;512.32;;1;;
2015-11-02;511.90;504.09;510.18;;1;;
2015-10-30;510.42;506.92;508.10;;1;;
2015-10-29;508.29;503.14;506.33;;1;;
2015-10-28;507.59;502.66;506.49;;1;;
2015-10-27;507.35;503.04;503.91;;1;;
2015-10-26;509.79;505.21;507.67;;1;;
2015-10-23;509.04;500.81;506.97;;1;;
2015-10-22;499.96;485.70;499.82;;1;;
2015-10-21;492.74;487.55;490.46;;1;;
2015-10-20;494.55;487.85;493.19;;1;;
2015-10-19;492.35;488.20;489.90;;1;;
2015-10-16;493.32;486.13;488.02;;1;;
2015-10-15;488.72;485.52;488.72;;1;;
2015-10-14;488.79;484.82;485.23;;1;;
2015-10-13;497.48;488.42;490.42;;1;;
2015-10-12;503.34;494.26;496.71;;1;;
2015-10-09;498.84;494.60;496.99;;1;;
2015-10-08;491.19;486.35;491.08;;1;;
2015-10-07;493.78;487.54;487.54;;1;;
2015-10-06;491.73;484.28;489.43;;1;;
2015-10-05;488.64;479.96;488.64;;1;;
2015-10-02;479.74;469.52;474.42;;1;;
2015-10-01;481.77;470.96;472.29;;1;;
2015-09-30;477.44;472.41;475.68;;1;;
2015-09-29;469.52;459.28;466.99;;1;;
2015-09-28;474.27;466.45;466.45;;1;;
2015-09-25;476.43;470.48;475.29;;1;;
2015-09-24;477.04;463.05;463.91;;1;;
2015-09-23;479.37;473.78;476.75;;1;;
2015-09-22;0.00;0.00;476.58;;1;;
2015-09-21;489.37;482.03;488.05;;1;;
2015-09-18;491.21;482.47;484.72;;1;;
2015-09-17;494.37;492.08;493.77;;1;;
2015-09-16;494.90;491.08;492.86;;1;;
2015-09-15;489.47;482.78;488.26;;1;;
2015-09-14;496.24;487.50;488.61;;1;;
2015-09-11;498.67;494.16;495.21;;1;;
2015-09-10;500.74;495.59;497.27;;1;;
2015-09-09;506.59;501.15;501.44;;1;;
2015-09-08;498.26;492.61;495.31;;1;;
2015-09-07;492.60;488.46;489.98;;1;;
2015-09-04;493.39;486.25;486.76;;1;;
2015-09-03;499.81;491.19;498.17;;1;;
2015-09-02;492.10;485.51;488.04;;1;;
2015-09-01;493.94;484.75;487.37;;1;;
2015-08-31;498.11;492.39;497.82;;1;;
2015-08-28;499.64;494.02;499.26;;1;;
2015-08-27;497.79;492.82;497.44;;1;;
2015-08-26;492.96;477.71;483.81;;1;;
2015-08-25;490.66;476.30;489.57;;1;;
2015-08-24;484.55;464.56;472.17;;1;;
2015-08-21;505.95;494.65;494.65;;1;;
2015-08-20;514.07;507.02;507.49;;1;;
2015-08-19;522.24;514.65;514.68;;1;;
2015-08-18;527.19;523.60;524.56;;1;;
2015-08-17;530.26;522.53;526.68;;1;;
2015-08-14;528.49;524.20;525.24;;1;;
2015-08-13;528.37;524.79;526.70;;1;;
2015-08-12;528.95;519.66;520.23;;1;;
2015-08-11;539.07;531.47;532.43;;1;;
2015-08-10;538.47;529.47;538.47;;1;;
2015-08-07;533.28;530.28;530.28;;1;;
2015-08-06;534.87;532.94;533.36;;1;;
2015-08-05;534.96;530.75;534.66;;1;;
2015-08-04;531.13;528.21;529.67;;1;;
2015-08-03;531.84;528.67;531.39;;1;;
2015-07-31;529.80;525.55;529.80;;1;;
2015-07-30;528.11;523.37;526.52;;1;;
2015-07-29;525.99;520.67;524.74;;1;;
2015-07-28;523.54;518.73;521.69;;1;;
2015-07-27;528.23;519.05;519.17;;1;;
2015-07-24;534.06;529.24;529.80;;1;;
2015-07-23;536.37;531.06;532.11;;1;;
2015-07-22;535.65;532.01;532.01;;1;;
2015-07-21;543.12;536.95;537.30;;1;;
2015-07-20;542.58;538.03;541.60;;1;;
2015-07-17;538.86;534.04;535.72;;1;;
2015-07-16;536.25;528.38;535.98;;1;;
2015-07-15;528.94;524.93;525.37;;1;;
2015-07-14;530.32;527.43;529.84;;1;;
2015-07-13;530.47;525.82;530.02;;1;;
2015-07-10;521.74;516.55;521.74;;1;;
2015-07-09;509.95;500.75;509.42;;1;;
2015-07-08;501.97;495.36;499.51;;1;;
2015-07-07;506.50;498.33;498.33;;1;;
2015-07-06;505.59;501.31;502.16;;1;;
2015-07-03;512.89;507.76;510.20;;1;;
2015-07-02;516.40;512.10;512.10;;1;;
2015-07-01;517.61;506.66;515.51;;1;;
2015-06-30;510.04;502.85;504.87;;1;;
2015-06-29;516.55;504.27;509.64;;1;;
2015-06-26;526.11;517.27;524.37;;1;;
2015-06-25;525.14;520.33;522.13;;1;;
2015-06-24;529.65;523.38;524.46;;1;;
2015-06-23;529.93;524.80;527.76;;1;;
2015-06-22;522.68;515.91;522.68;;1;;
2015-06-18;510.78;502.52;509.89;;1;;
2015-06-17;517.56;511.17;511.63;;1;;
2015-06-16;517.29;504.65;516.45;;1;;
2015-06-15;517.84;509.53;511.15;;1;;
2015-06-12;526.37;519.40;521.97;;1;;
2015-06-11;529.38;523.09;525.14;;1;;
2015-06-10;526.83;516.70;526.23;;1;;
2015-06-09;521.05;513.86;519.27;;1;;
2015-06-08;525.52;520.15;520.15;;1;;
2015-06-05;529.61;524.10;525.73;;1;;
2015-06-04;536.80;530.47;532.10;;1;;
2015-06-03;540.64;535.34;537.87;;1;;
2015-06-02;542.22;534.80;536.78;;1;;
2015-06-01;543.12;539.25;540.75;;1;;
2015-05-29;546.72;539.55;539.55;;1;;
2015-05-28;546.76;543.74;546.34;;1;;
2015-05-27;545.87;538.69;545.87;;1;;
2015-05-26;544.12;537.93;538.55;;1;;
2015-05-25;542.76;539.63;542.61;;1;;
2015-05-22;543.50;539.44;541.98;;1;;
2015-05-21;540.42;536.09;540.42;;1;;
2015-05-20;539.64;536.10;538.92;;1;;
2015-05-19;538.85;534.69;538.54;;1;;
2015-05-18;535.11;530.55;533.99;;1;;
2015-05-15;536.00;531.43;531.88;;1;;
2015-05-13;531.55;526.63;531.55;;1;;
2015-05-12;529.27;522.98;526.15;;1;;
2015-05-11;534.37;529.91;532.29;;1;;
2015-05-08;532.51;521.40;531.81;;1;;
2015-05-07;524.19;512.23;522.95;;1;;
2015-05-06;528.97;519.76;522.65;;1;;
2015-05-05;541.82;527.78;527.78;;1;;
2015-05-04;542.62;538.44;539.77;;1;;
2015-04-30;540.81;532.45;537.58;;1;;
2015-04-29;555.90;537.78;538.96;;1;;
2015-04-28;563.86;550.39;552.63;;1;;
2015-04-27;564.90;557.75;564.90;;1;;
2015-04-24;557.64;554.28;557.31;;1;;
2015-04-23;560.72;551.72;554.20;;1;;
2015-04-22;561.79;553.57;559.01;;1;;
2015-04-21;556.83;551.49;556.19;;1;;
2015-04-20;550.32;544.69;550.32;;1;;
2015-04-17;554.27;543.89;543.89;;1;;
2015-04-16;560.23;554.60;554.60;;1;;
2015-04-15;561.51;557.30;560.55;;1;;
2015-04-14;559.05;555.77;557.86;;1;;
2015-04-13;557.36;553.65;557.13;;1;;
2015-04-10;556.17;553.63;556.17;;1;;
2015-04-09;554.54;551.35;554.54;;1;;
2015-04-08;554.61;550.40;550.55;;1;;
2015-04-07;554.02;550.30;553.20;;1;;
2015-04-02;546.00;543.71;546.00;;1;;
2015-04-01;545.58;539.53;543.67;;1;;
2015-03-31;548.36;542.23;542.91;;1;;
2015-03-30;546.84;540.75;546.84;;1;;
2015-03-27;543.82;538.65;538.77;;1;;
2015-03-26;541.57;535.19;541.57;;1;;
2015-03-25;551.12;546.27;547.78;;1;;
2015-03-24;550.13;546.66;549.94;;1;;
2015-03-23;551.08;547.04;548.04;;1;;
2015-03-20;551.90;547.73;551.90;;1;;
2015-03-19;553.23;547.70;550.35;;1;;
2015-03-18;550.54;539.35;548.46;;1;;
2015-03-17;545.17;537.52;540.26;;1;;
2015-03-16;544.65;539.14;544.50;;1;;
2015-03-13;538.57;536.11;537.55;;1;;
2015-03-12;537.21;533.24;535.75;;1;;
2015-03-11;536.83;527.66;535.87;;1;;
2015-03-10;536.02;528.98;529.35;;1;;
2015-03-09;536.74;529.75;535.53;;1;;
2015-03-06;540.96;536.58;536.80;;1;;
2015-03-05;541.97;539.09;539.68;;1;;
2015-03-04;538.09;530.93;537.21;;1;;
2015-03-03;548.99;537.89;538.33;;1;;
2015-03-02;551.13;543.70;546.72;;1;;
2015-02-27;549.44;545.17;548.64;;1;;
2015-02-26;547.17;544.80;547.05;;1;;
2015-02-25;546.66;544.06;545.15;;1;;
2015-02-24;546.56;541.04;546.17;;1;;
2015-02-23;544.71;540.91;544.71;;1;;
2015-02-20;540.12;536.95;540.01;;1;;
2015-02-19;539.95;534.58;539.95;;1;;
2015-02-18;537.31;532.11;537.31;;1;;
2015-02-17;533.04;528.58;530.04;;1;;
2015-02-16;534.78;532.60;534.78;;1;;
2015-02-13;534.51;530.87;533.88;;1;;
2015-02-12;530.20;519.45;528.90;;1;;
2015-02-11;521.30;517.14;518.12;;1;;
2015-02-10;521.21;514.83;520.41;;1;;
2015-02-09;516.35;513.55;516.16;;1;;
2015-02-06;518.79;513.07;518.35;;1;;
2015-02-05;514.23;509.04;514.09;;1;;
2015-02-04;514.76;509.04;510.77;;1;;
2015-02-03;514.62;511.01;513.90;;1;;
2015-02-02;509.81;506.48;509.01;;1;;
2015-01-30;510.05;507.58;507.83;;1;;
2015-01-29;506.30;500.22;506.21;;1;;
2015-01-28;503.70;497.34;503.70;;1;;
2015-01-27;502.59;493.54;495.55;;1;;
2015-01-26;502.48;494.13;502.48;;1;;
2015-01-23;497.74;494.85;496.68;;1;;
2015-01-22;493.38;486.63;492.70;;1;;
2015-01-21;486.16;481.42;486.16;;1;;
2015-01-20;485.17;480.37;483.49;;1;;
2015-01-19;479.91;476.09;479.02;;1;;
2015-01-16;476.85;470.28;476.46;;1;;
2015-01-15;473.81;462.63;473.76;;1;;
2015-01-14;474.70;467.44;467.44;;1;;
2015-01-13;477.68;472.69;476.83;;1;;
2015-01-12;475.68;471.21;473.51;;1;;
2015-01-09;475.17;468.81;470.32;;1;;
2015-01-08;473.99;465.50;473.61;;1;;
2015-01-07;467.87;462.48;462.48;;1;;
2015-01-05;476.00;472.32;472.79;;1;;
2015-01-02;476.97;473.75;474.54;;1;;
2014-12-30;476.87;473.55;473.89;;1;;
2014-12-29;478.24;475.96;477.88;;1;;
2014-12-23;475.97;472.70;475.54;;1;;
2014-12-22;473.60;470.15;472.87;;1;;
2014-12-19;470.35;464.98;469.63;;1;;
2014-12-18;466.27;459.27;466.27;;1;;
2014-12-17;455.09;452.14;454.66;;1;;
2014-12-16;457.03;448.89;456.29;;1;;
2014-12-15;463.69;455.55;455.55;;1;;
2014-12-12;467.07;460.39;460.39;;1;;
2014-12-11;470.02;465.67;468.34;;1;;
2014-12-10;471.05;467.78;468.47;;1;;
2014-12-09;471.50;466.46;467.57;;1;;
2014-12-08;473.68;472.07;472.65;;1;;
2014-12-05;474.32;472.74;474.32;;1;6,703,710,260;
2014-12-04;472.65;466.45;466.54;;1;15,201,603,218;
2014-12-03;471.45;466.99;471.31;;1;12,951,602,413;
2014-12-02;469.79;465.78;466.46;;1;12,676,872,388;
2014-12-01;467.70;465.35;466.40;;1;13,991,094,502;
2014-11-28;469.62;467.08;469.23;;1;8,077,550,214;
2014-11-27;471.40;468.79;470.99;;1;9,538,345,498;
2014-11-26;473.79;468.04;468.58;;1;11,263,897,094;
2014-11-25;471.56;467.98;471.48;;1;15,948,353,319;
2014-11-24;468.18;464.78;468.18;;1;11,787,059,969;
2014-11-21;465.30;458.67;465.30;;1;15,982,432,868;
2014-11-20;460.24;456.71;458.38;;1;11,978,738,828;
2014-11-19;460.76;458.98;459.55;;1;10,301,536,854;
2014-11-18;460.79;457.27;460.79;;1;13,130,488,130;
2014-11-17;457.69;454.00;457.32;;1;10,289,034,840;
2014-11-14;458.94;455.37;456.56;;1;11,166,361,985;
2014-11-13;458.79;455.54;458.23;;1;12,670,150,512;
2014-11-12;459.22;454.54;454.54;;1;11,782,216,456;
2014-11-11;458.81;457.22;458.80;;1;11,193,385,369;
2014-11-10;456.67;453.30;456.67;;1;10,335,596,677;
2014-11-07;457.54;452.57;454.19;;1;12,991,195,981;
2014-11-06;456.95;452.17;455.19;;1;16,036,914,767;
2014-11-05;454.67;452.71;454.67;;1;13,057,443,172;
2014-11-04;453.13;449.90;450.56;;1;13,233,617,875;
2014-11-03;454.42;449.58;450.37;;1;13,612,029,409;
2014-10-31;454.09;451.23;454.09;;1;8,942,137,085;
2014-10-30;448.99;443.56;448.62;;1;13,950,453,552;
2014-10-29;447.65;444.82;446.56;;1;15,968,027,108;
2014-10-28;443.66;438.31;443.64;;1;16,374,251,858;
2014-10-27;440.60;433.48;436.67;;1;13,983,017,487;
2014-10-24;439.15;434.86;436.11;;1;16,435,626,170;
2014-10-23;437.62;429.14;437.12;;1;17,587,272,048;
2014-10-22;432.68;427.82;431.67;;1;18,146,599,711;
2014-10-21;427.49;416.18;427.49;;1;17,947,181,368;
2014-10-20;418.45;413.22;417.33;;1;15,147,468,726;
2014-10-17;418.02;405.36;418.02;;1;18,922,485,104;
2014-10-16;410.08;397.81;405.60;;1;24,224,064,387;
2014-10-15;417.29;405.25;405.51;;1;21,133,567,703;
2014-10-14;417.09;410.71;416.79;;1;17,681,170,710;
2014-10-13;416.37;410.51;412.26;;1;13,493,917,862;
2014-10-10;419.28;413.22;415.02;;1;16,215,555,771;
2014-10-09;429.91;419.95;421.49;;1;15,163,165,512;
2014-10-08;425.59;422.38;424.25;;1;14,409,809,301;
2014-10-07;435.31;426.50;426.50;;1;15,338,227,579;
2014-10-06;440.73;435.80;435.80;;1;10,873,142,360;
2014-10-03;437.62;434.90;437.09;;1;10,588,646,891;
2014-10-02;441.07;432.48;432.48;;1;14,792,295,222;
2014-10-01;446.68;441.11;441.14;;1;13,744,026,803;
2014-09-30;447.57;444.22;447.54;;1;14,142,292,578;
2014-09-29;447.06;442.39;444.69;;1;9,765,949,829;
2014-09-26;446.90;443.34;445.85;;1;11,459,067,355;
2014-09-25;451.19;444.27;444.83;;1;14,619,259,644;
2014-09-24;449.99;447.09;449.99;;1;15,056,092,451;
